2009-12-18_總統、副總統與五院院長、副院長暨秘書長茶敘
, 副, 院長, , 0.00684931506849315
, 年, 的, , 0.00684931506849315
, 台灣, 的, , 0.005136986301369863
, 年, 降到, , 0.005136986301369863
, 總統, 表示, , 0.005136986301369863
, 2008, 年, , 0.003424657534246575
, 今年, 5, 月, 0.003424657534246575
, 年, 的, 水準, 0.003424657534246575
, 年, 降到, 2000, 0.003424657534246575
, 所, 做, 的, 0.003424657534246575
, 蕭萬長, 副, 總統, 0.003424657534246575

2010-06-18_總統與五院院長茶敘
, 總統, 表示, , 0.003518029903254178
, 人權, 保障, , 0.002638522427440633
, 副, 院長, , 0.002638522427440633
, 與, 五院, , 0.002638522427440633
, 茶, 敘, , 0.002638522427440633
, 表示, 他, , 0.002638522427440633
, 副, 院長, 陳, 0.001759014951627089
, 在, 開庭, 時, 0.001759014951627089
, 年, 6, 月, 0.001759014951627089
, 建立, 憲政, 慣例, 0.001759014951627089
, 我國, 雙, 首長, 0.001759014951627089
, 的, 黃金, 十年, 0.001759014951627089

2010-12-16_總統與五院正、副院長及秘書長茶敘
, 副, 院長, , 0.005571030640668524
, 司法, 改革, , 0.004178272980501393
, 的, 司法, , 0.004178272980501393
, 總統, 表示, , 0.004178272980501393
, 8, 月, , 0.002785515320334262
, 中華民國, 在, , 0.002785515320334262
, 方面, 總統, 表示, 0.002785515320334262
, 的, 健保, 制度, 0.002785515320334262
, 的, 司法, 改革, 0.002785515320334262

2011-06-29_總統與五院院長、副院長及秘書長茶敘
, 副, 院長, , 0.00684931506849315
, 司法, 改革, , 0.005136986301369863
, 1, 日, , 0.003424657534246575
, 2758, 號, , 0.003424657534246575
, 7, 月, , 0.003424657534246575
, 做, 的, , 0.003424657534246575
, 2758, 號, 決議, 0.003424657534246575
, 7, 月, 1, 0.003424657534246575
, 做, 的, 努力, 0.003424657534246575
, 副, 院長, 陳, 0.003424657534246575
, 所, 做, 的, 0.003424657534246575
, 月, 1, 日, 0.003424657534246575

2012-03-01_總統與五院院長、副院長及秘書長茶敘
, 副, 院長, , 0.007168458781362007
, 司法, 改革, , 0.005376344086021506
, 組織, 再造, , 0.005376344086021506
, 1, 月, , 0.0035842293906810036
, 2, 月, , 0.0035842293906810036
, 主計, 總處, , 0.0035842293906810036
, 改革, 方面, 總統, 0.0035842293906810036
, 的, 經濟, 景氣, 0.0035842293906810036
, 行政院, 主計, 總處, 0.0035842293906810036
, 行政院, 組織, 再造, 0.0035842293906810036
, 黃金, 十年, 政策, 0.0035842293906810036

2012-12-12_總統及副總統與行政、司法、考試及監察院長、五院副院長及秘書長茶敘
, 副, 院長, , 0.007374631268436578
, 性別, 平等, , 0.0058997050147492625
, 於今, 年, , 0.0058997050147492625
, 總統, 也, , 0.0058997050147492625
, 1, 月, , 0.0029498525073746312
, 人權, 公約, , 0.0029498525073746312
, 副院, 長江, 宜樺, 0.0029498525073746312
, 各項, 振興, 經濟, 0.0029498525073746312
, 成立, 性別, 平等, 0.0029498525073746312
, 振興, 經濟, 方案, 0.0029498525073746312

2013-11-28_總統與五院正、副院長及秘書長茶敘
, 副, 院長, , 0.005208333333333333
, 區域, 經濟, , 0.004166666666666667
, 簽署, 臺, , 0.004166666666666667
, 經濟, 合作, , 0.004166666666666667
, 經濟, 整合, , 0.004166666666666667
, 合作, 協定, , 0.003125
, 區域, 經濟, 整合, 0.004166666666666667
, 經濟, 合作, 協定, 0.003125
, 日本, 簽署, 臺, 0.0020833333333333333
, 月, 我, 與, 0.0020833333333333333
, 簽署, 臺, 日, 0.0020833333333333333
, 經濟, 夥伴, 協定, 0.0020833333333333333

2014-07-10_總統與五院正、副院長及秘書長茶敘
, 副, 院長, , 0.006514657980456026
, 中國, 大陸, , 0.0024429967426710096
, 人事, 同意權, , 0.0024429967426710096
, 司法, 改革, , 0.0024429967426710096
, 文官, 制度, , 0.0024429967426710096
, 方面, 總統, , 0.0024429967426710096
, 人權, 保障, 案件, 0.0016286644951140066
, 人民, 對, 司法, 0.0016286644951140066
, 人民, 觀審, 制度, 0.0016286644951140066
, 今年, 3, 月, 0.0016286644951140066
, 他, 上任, 後, 0.0016286644951140066
, 保障, 案件, 計, 0.0016286644951140066

2014-12-25_總統與五院正、副院長暨秘書長茶敘
, 副, 院長, , 0.01066925315227934
, 總統, 也, , 0.004849660523763337
, 11, 月, , 0.002909796314258002
, 司法, 改革, , 0.002909796314258002
, 各項, 施政, , 0.002909796314258002
, 總統, 指出, , 0.002909796314258002
, 行政院, 長毛, 治國, 0.002909796314258002
, 副, 院長, 張善政, 0.0019398642095053346
, 副, 院長, 洪秀柱, 0.0019398642095053346
, 副, 院長, 高, 0.0019398642095053346
, 的, 領導, 下, 0.0019398642095053346
, 相信, 定, 能, 0.0019398642095053346

2015-06-26_總統與五院院長茶敘
, 夥伴, 協定, , 0.006554307116104869
, 總統, 表示, , 0.0056179775280898875
, 副, 院長, , 0.0046816479400749065
, 太平洋, 夥伴, , 0.003745318352059925
, 跨, 太平洋, , 0.003745318352059925
, 全面, 夥伴, , 0.0028089887640449437
, 太平洋, 夥伴, 協定, 0.003745318352059925
, 跨, 太平洋, 夥伴, 0.003745318352059925
, 全面, 夥伴, 協定, 0.0028089887640449437
, 區域, 全面, 夥伴, 0.0028089887640449437
, 的, 平均, 排名, 0.0028089887640449437
, %, 也, 是, 0.0018726591760299626

2015-12-17_總統與五院正、副院長暨秘書長茶敘
, 副, 院長, , 0.0032414910858995136
, 總統, 說, , 0.0032414910858995136
, 兩岸, 和平, , 0.0024311183144246355
, 司法, 改革, , 0.0024311183144246355
, 國際, 上, , 0.0024311183144246355
, 在, 今年, , 0.0024311183144246355
, 今年, 7, 月, 0.0016207455429497568
, 兩岸, 和平, 發展, 0.0016207455429497568
, 在, 國際, 上, 0.0016207455429497568
, 從, 民國, 97, 0.0016207455429497568
, 我國, 經濟, 成長率, 0.0016207455429497568
, 民國, 97, 年, 0.0016207455429497568

