2009-01-10_總統致函天主教教宗本篤16世響應教宗2009年世界和平日文告
, 克服, 貧窮, , 0.006342494714587738
, 締造, 和平, , 0.006342494714587738
, 世界, 和平, , 0.004228329809725159
, 世界和平日, 文告, , 0.004228329809725159
, 之, 世界和平日, , 0.004228329809725159
, 之, 世界和平日, 文告, 0.004228329809725159
, 克服, 貧窮, 締造, 0.004228329809725159
, 貧窮, 締造, 和平, 0.004228329809725159

2010-01-14_總統致函天主教教宗本篤16世，響應教宗2010年世界和平日文告
, 人類, 的, , 0.005504587155963303
, 宇宙, 萬物, , 0.005504587155963303
, 的, 危機, , 0.005504587155963303
, 的, 生活, , 0.005504587155963303
, 吾人, 對, , 0.003669724770642202
, 和平, 須, 守護, 0.003669724770642202
, 培育, 和平, 須, 0.003669724770642202
, 宇宙, 萬物, 為, 0.003669724770642202
, 守護, 宇宙, 萬物, 0.003669724770642202
, 須, 守護, 宇宙, 0.003669724770642202

2011-01-25_總統致函天主教教宗本篤16世，響應教宗「2011年世界和平日」文告
, 與, 自由, , 0.0036496350364963502
, 1859, 年, , 0.0024330900243309003
, 世界, 和平, , 0.0024330900243309003
, 之, 崇高理想, , 0.0024330900243309003
, 之, 權利, , 0.0024330900243309003
, 公民, 與, 政治權利, 0.0024330900243309003
, 及, 經濟社會, 文化, 0.0024330900243309003
, 國際公約, 及, 經濟社會, 0.0024330900243309003
, 宗教自由, 和平, 之路, 0.0024330900243309003
, 政治權利, 國際公約, 及, 0.0024330900243309003

2012-02-09_總統致函天主教教宗本篤16世響應教宗「2012年世界和平日」文告
, 正義, 與, , 0.010666666666666666
, 與, 和平, , 0.008
, 和平, 教育, , 0.005333333333333333
, 我, 所欲, , 0.005333333333333333
, 所欲, 也, , 0.005333333333333333
, 正義, 與, 和平, 0.008
, 我, 所欲, 也, 0.005333333333333333
, 與, 和平, 教育, 0.005333333333333333

2013-02-04_總統致函天主教教宗本篤16世響應教宗「2013年世界和平日」文告 
, 和平, 的, , 0.00744047619047619
, 締造, 和平, , 0.005952380952380952
, 東海, 和平, , 0.004464285714285714
, 世界, 和平, , 0.002976190476190476
, 中國, 大陸, , 0.002976190476190476
, 締造, 和平, 的, 0.004464285714285714
, 中華民國, 與, 教廷, 0.002976190476190476
, 人, 是, 有, 0.002976190476190476
, 和平, 的, 人, 0.002976190476190476
, 是, 有, 福, 0.002976190476190476

2014-02-05_總統致函天主教教宗方濟，響應教宗「2014年世界和平日」文告
, 和平, 的, , 0.008948545861297539
, 的, 基礎, , 0.006711409395973154
, 友愛, 精神, , 0.0044742729306487695
, 的, 友愛, , 0.0044742729306487695
, 2013, 年, , 0.003355704697986577
, 和平, 的, 基礎, 0.0044742729306487695
, 基礎, 及, 途徑, 0.003355704697986577
, 的, 友愛, 精神, 0.003355704697986577
, 的, 基礎, 及, 0.003355704697986577
, 以, 和平, 方式, 0.0022371364653243847

2015-02-13_總統致函天主教教宗方濟各，響應教宗「2015年世界和平日」文告
, 人口, 販運, , 0.0064516129032258064
, 不再, 是, , 0.004838709677419355
, 和平, 之, , 0.004838709677419355
, 奴隸, 而是, , 0.004838709677419355
, 是, 奴隸, , 0.004838709677419355
, 不再, 是, 奴隸, 0.004838709677419355
, 是, 奴隸, 而是, 0.004838709677419355
, 與, 和平, 之, 0.004838709677419355
, 一個, 真正, 友愛, 0.0032258064516129032
, 友愛, 與, 和平, 0.0032258064516129032

2016-01-26_總統致函天主教教宗方濟各Pope Francis，響應教宗「2016年世界和平日」文告
, 中國, 大陸, , 0.005385996409335727
, 之, 冷漠, , 0.005385996409335727
, 天主, 之, , 0.005385996409335727
, 聖座, 之, , 0.005385996409335727
, 與, 和平, , 0.005385996409335727
, 人, 道, 援助, 0.003590664272890485
, 援助, 提供者, 之, 0.003590664272890485
, 與, 和平, 之, 0.003590664272890485
, 道, 援助, 提供者, 0.003590664272890485
, 響應, 聖座, 之, 0.003590664272890485

