2008-10-09_總統參加四海同心聯歡大會
, 僑胞, 們, , 0.010080645161290322
, 台灣, 的, , 0.006048387096774193
, 的, 僑胞, , 0.006048387096774193
, 也, 能, , 0.004032258064516129
, 也, 表示, , 0.004032258064516129
, 對, 台灣, 的, 0.004032258064516129
, 總統, 也, 表示, 0.004032258064516129

2008-10-10_總統主持中華民國建國97年國慶典禮
, 的, 基礎, , 0.004920049200492005
, 我們, 也, , 0.0036900369003690036
, 的, 歷史, , 0.0036900369003690036
, 共同, 的, , 0.0024600246002460025
, 十七年, 的, , 0.0024600246002460025
, 十七年, 的, 歷史, 0.0024600246002460025
, 上任, 後, 立即, 0.0018450184501845018
, 中華民國, 九, 十七年, 0.0018450184501845018
, 新政府, 上任, 後, 0.0018450184501845018
, 為, 了, 維護, 0.0018450184501845018

2008-10-10_總統出席「閃耀雙十 魅力花蓮」中華民國97年國慶晚會
, 地方, 選舉, , 0.016260162601626018
, 中華民國, 97, , 0.012195121951219513
, 是, 台灣, , 0.012195121951219513
, 39, 年, , 0.008130081300813009
, 97, 年, , 0.008130081300813009
, 97, 年, 國慶, 0.008130081300813009
, 中華民國, 97, 年, 0.008130081300813009
, 台灣, 地方, 選舉, 0.008130081300813009
, 地方, 選舉, 的, 0.008130081300813009
, 年, 國慶, 晚會, 0.008130081300813009

2008-10-10_總統分別接見吉里巴斯共和國國會議長游達陶Taomati Iuta伉儷、聖克里斯多福暨尼維斯國會議長馬丁Curtis A. Martin以及甘比亞共和國國會議長西塞女士Fatoumata J. Ceesay
, 國會, 議長, , 0.014319809069212411
, 合作, 事項, , 0.007159904534606206
, 吉里, 巴斯, , 0.007159904534606206
, 國際, 場合, , 0.007159904534606206
, 在, 接見, , 0.007159904534606206
, 國際, 場合, 為, 0.007159904534606206
, ., J, ., 0.00477326968973747
, 以及, 甘比亞共, 和國, 0.00477326968973747
, 伉儷, 聖, 克里斯多, 0.00477326968973747
, 克里斯多, 福暨, 尼維斯, 0.00477326968973747

2008-10-10_總統與夫人出席中華民國各界慶祝97年國慶大會
, 台灣, 的, , 0.005271084337349397
, 國際, 社會, , 0.0037650602409638554
, 讓, 我們, , 0.0037650602409638554
, 台灣, 人, , 0.0030120481927710845
, 國際, 經濟, , 0.0030120481927710845
